Date,Country,SKU,Category,Retailer,Channel,Units_Sold,Net_Sales,Price_per_Unit,Promo_Flag,Stockout_Flag,Weather_Index,Holiday_Flag,Currency
2024-01-15,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,3,3.25,1.08,0,0,0.224,0,EUR
2024-01-15,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,4,14.16,3.54,0,0,0.224,0,EUR
2024-01-15,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,5,7.7,1.54,0,0,0.224,0,EUR
2024-01-15,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,1,2.35,2.35,0,0,0.224,0,EUR
2024-01-15,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,5,5.91,1.18,0,0,0.224,0,EUR
2024-01-16,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,1,2.06,2.06,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,4,4.58,1.15,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,0,0.0,4.47,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,4.1,4.1,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,4,10.85,2.71,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,5,5.41,1.08,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,13,52.28,4.02,1,0,0.284,0,EUR
2024-01-16,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,3,5.58,1.86,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,1,2.56,2.56,0,0,0.284,0,EUR
2024-01-16,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,2,2.68,1.34,0,0,0.284,0,EUR
2024-01-17,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,5,9.66,1.93,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,7,8.47,1.21,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,3.73,3.73,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,2,8.63,4.31,1,0,0.096,0,EUR
2024-01-17,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,1,2.91,2.91,1,0,0.096,0,EUR
2024-01-17,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,10,13.48,1.35,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,1,3.96,3.96,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,6,10.01,1.67,0,0,0.096,0,EUR
2024-01-17,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,2,5.82,2.91,1,0,0.096,0,EUR
2024-01-17,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,4,4.45,1.11,1,0,0.096,0,EUR
2024-01-18,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,5,10.43,2.09,1,0,0.227,0,EUR
2024-01-18,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,2,2.52,1.26,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,2,9.39,4.69,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,1,3.74,3.74,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,1,2.95,2.95,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,2,2.34,1.17,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,4,13.52,3.38,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,3,4.75,1.58,1,0,0.227,0,EUR
2024-01-18,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,3,8.28,2.76,0,0,0.227,0,EUR
2024-01-18,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,4,4.8,1.2,0,0,0.227,0,EUR
2024-01-19,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,3,6.72,2.24,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,4,5.23,1.31,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,3,12.76,4.25,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,5,22.81,4.56,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,3,8.68,2.89,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,6,6.5,1.08,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,6,22.14,3.69,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,3,4.86,1.62,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,0,0.0,2.95,0,0,0.125,0,EUR
2024-01-19,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,3,4.25,1.42,0,0,0.125,0,EUR
2024-01-20,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,2,3.79,1.89,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,7,8.14,1.16,1,0,0.108,0,EUR
2024-01-20,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,1,3.78,3.78,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,2,9.05,4.53,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,4,9.57,2.39,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,5,7.06,1.41,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,2,7.08,3.54,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,3,5.32,1.77,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,1,2.86,2.86,0,0,0.108,0,EUR
2024-01-20,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,6,7.46,1.24,0,0,0.108,0,EUR
2024-01-21,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,4,8.07,2.02,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,5,5.87,1.17,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,4.41,4.41,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,4.27,4.27,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,3,7.01,2.34,1,0,0.243,0,EUR
2024-01-21,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,2,2.68,1.34,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,2,7.94,3.97,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,8,11.96,1.49,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,7,20.18,2.88,0,0,0.243,0,EUR
2024-01-21,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,5,5.79,1.16,0,0,0.243,0,EUR
2024-01-22,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,4,8.15,2.04,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,10,12.19,1.22,1,1,0.124,0,EUR
2024-01-22,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,4.06,4.06,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,4.06,4.06,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,3,8.24,2.75,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,7,9.26,1.32,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,3,11.72,3.91,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,2,2.9,1.45,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,4,10.99,2.75,0,0,0.124,0,EUR
2024-01-22,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,7,9.65,1.38,0,0,0.124,0,EUR
2024-01-23,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,5,9.1,1.82,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,5,7.18,1.44,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,4.31,4.31,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,2,8.73,4.37,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,4,10.14,2.53,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,3,3.35,1.12,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,5,19.13,3.83,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,4,6.5,1.63,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,6,14.84,2.47,0,0,0.328,0,EUR
2024-01-23,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,2,2.31,1.15,0,0,0.328,0,EUR
2024-01-24,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,1,2.1,2.1,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,4,5.21,1.3,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,3,12.06,4.02,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,2,7.79,3.9,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,2,5.59,2.79,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,3,3.42,1.14,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,4,13.56,3.39,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,4,7.31,1.83,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,5,12.35,2.47,0,0,0.284,0,EUR
2024-01-24,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,3,4.25,1.42,0,1,0.284,0,EUR
2024-01-25,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,2,4.44,2.22,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,2,2.33,1.16,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,4.76,4.76,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,1,4.73,4.73,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,3,8.98,2.99,0,1,0.287,0,EUR
2024-01-25,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,5,5.83,1.17,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,4,13.06,3.27,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,3,5.24,1.75,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,5,14.35,2.87,0,0,0.287,0,EUR
2024-01-25,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,3,3.97,1.32,0,0,0.287,0,EUR
2024-01-26,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,4,8.44,2.11,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,1,1.28,1.28,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,0,0.0,4.65,0,1,0.237,0,EUR
2024-01-26,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,1,3.88,3.88,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,1,2.99,2.99,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,1,1.27,1.27,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,1,3.3,3.3,1,0,0.237,0,EUR
2024-01-26,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,7,12.56,1.79,0,0,0.237,0,EUR
2024-01-26,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,2,5.19,2.6,1,0,0.237,0,EUR
2024-01-26,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,4,4.4,1.1,0,0,0.237,0,EUR
2024-01-27,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,4,7.36,1.84,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,8,9.5,1.19,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,0,0.0,4.72,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,4,16.08,4.02,1,0,0.276,0,EUR
2024-01-27,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,2,5.65,2.83,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,6,6.98,1.16,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,1,3.35,3.35,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,4,7.01,1.75,1,0,0.276,0,EUR
2024-01-27,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,1,2.96,2.96,0,0,0.276,0,EUR
2024-01-27,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,5,5.9,1.18,0,0,0.276,0,EUR
2024-01-28,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,3,5.69,1.9,1,0,0.256,0,EUR
2024-01-28,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,2,2.46,1.23,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,2,8.21,4.1,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,0,0.0,3.9,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,2,5.33,2.66,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,5,6.6,1.32,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,3,10.85,3.62,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,4,7.52,1.88,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,5,12.28,2.46,0,0,0.256,0,EUR
2024-01-28,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,4,4.68,1.17,0,0,0.256,0,EUR
2024-01-29,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,4,8.56,2.14,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,2,2.36,1.18,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,0,0.0,3.86,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,1,4.06,4.06,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,2,5.65,2.83,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,3,4.25,1.42,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,2,7.81,3.91,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,5,8.35,1.67,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,5,13.03,2.61,0,0,0.159,0,EUR
2024-01-29,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,8,11.47,1.43,0,0,0.159,0,EUR
2024-01-30,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,5,9.63,1.93,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,7,9.56,1.37,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,2,7.35,3.68,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,3.85,3.85,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,4,10.68,2.67,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,2,2.33,1.17,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,4,16.19,4.05,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,3,5.31,1.77,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,3,7.85,2.62,0,0,0.292,0,EUR
2024-01-30,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,3,3.29,1.1,0,0,0.292,0,EUR
2024-01-31,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,2,4.19,2.1,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,4,4.39,1.1,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,2,8.12,4.06,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,3.8,3.8,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,2,5.63,2.82,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,5,6.42,1.28,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,5,20.16,4.03,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,4,5.98,1.5,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,2,4.67,2.33,0,0,0.324,0,EUR
2024-01-31,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,5,6.58,1.32,0,0,0.324,0,EUR
2024-02-01,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,0,0.0,1.93,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-BEV-01,Beverages,Colruyt,Modern Trade,4,4.8,1.2,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,1,4.01,4.01,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,5,20.91,4.18,1,0,0.285,0,EUR
2024-02-01,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,5,13.43,2.69,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,3,3.82,1.27,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,3,11.46,3.82,1,0,0.285,0,EUR
2024-02-01,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,3,5.61,1.87,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,3,8.11,2.7,0,0,0.285,0,EUR
2024-02-01,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,1,1.33,1.33,0,0,0.285,0,EUR
2024-02-02,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,3,5.67,1.89,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,6,6.86,1.14,0,1,0.269,0,EUR
2024-02-02,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,1,4.5,4.5,1,0,0.269,0,EUR
2024-02-02,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,1,3.83,3.83,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,4,11.35,2.84,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,4,4.43,1.11,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,2,6.79,3.4,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,5,9.45,1.89,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,3,8.53,2.84,0,0,0.269,0,EUR
2024-02-02,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,4,4.66,1.17,0,0,0.269,0,EUR
2024-02-03,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,6,12.74,2.12,1,0,0.352,0,EUR
2024-02-03,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,7,7.92,1.13,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-BAB-03,Baby Food,Delhaize,Modern Trade,3,13.61,4.54,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,2,8.89,4.44,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-DRY-04,Dry Grocery,Colruyt,Modern Trade,0,0.0,2.71,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,5,5.6,1.12,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,5,20.16,4.03,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-DAI-02,Dairy,Delhaize,Modern Trade,1,1.7,1.7,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,3,8.97,2.99,0,0,0.352,0,EUR
2024-02-03,Belgium,BE-BEV-02,Beverages,Delhaize,Modern Trade,5,6.31,1.26,0,0,0.352,0,EUR
2024-02-04,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,2,4.33,2.17,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,3,3.83,1.28,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,2,7.54,3.77,1,0,0.289,0,EUR
2024-02-04,Belgium,BE-BAB-02,Baby Food,Colruyt,Modern Trade,0,0.0,4.25,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,0,0.0,2.94,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-BEV-05,Beverages,Colruyt,Modern Trade,4,5.28,1.32,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-FRO-05,Frozen,Delhaize,Modern Trade,1,3.48,3.48,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,9,13.32,1.48,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-DRY-01,Dry Grocery,Delhaize,Modern Trade,2,5.23,2.62,0,0,0.289,0,EUR
2024-02-04,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,1,1.17,1.17,0,0,0.289,0,EUR
2024-02-05,Belgium,BE-BIS-04,Biscuits & Snacks,Colruyt,Modern Trade,3,6.04,2.01,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-BEV-01,Beverages,Delhaize,Modern Trade,6,8.5,1.42,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-BAB-03,Baby Food,Colruyt,Modern Trade,1,3.71,3.71,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-BAB-02,Baby Food,Delhaize,Modern Trade,1,3.87,3.87,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-DRY-04,Dry Grocery,Delhaize,Modern Trade,3,6.85,2.28,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-BEV-05,Beverages,Delhaize,Modern Trade,6,7.4,1.23,0,1,0.212,0,EUR
2024-02-05,Belgium,BE-FRO-05,Frozen,Colruyt,Modern Trade,1,4.04,4.04,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-DAI-02,Dairy,Colruyt,Modern Trade,3,5.4,1.8,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-DRY-01,Dry Grocery,Colruyt,Modern Trade,2,5.69,2.84,0,0,0.212,0,EUR
2024-02-05,Belgium,BE-BEV-02,Beverages,Colruyt,Modern Trade,7,9.13,1.3,1,0,0.212,0,EUR
2024-02-06,Belgium,BE-BIS-04,Biscuits & Snacks,Delhaize,Modern Trade,1,1.97,1.97,0,0,0.263,0,EUR
